bench,onnx,vnnlib,result
acasxu_2023,onnx/ACASXU_run2a_5_6_batch_2000.onnx,vnnlib/prop_2.vnnlib,sat
acasxu_2023,onnx/ACASXU_run2a_5_6_batch_2000.onnx,vnnlib/prop_3.vnnlib,unsat
acasxu_2023,onnx/ACASXU_run2a_5_6_batch_2000.onnx,vnnlib/prop_4.vnnlib,unsat
acasxu_2023,onnx/ACASXU_run2a_5_7_batch_2000.onnx,vnnlib/prop_1.vnnlib,unsat
acasxu_2023,onnx/ACASXU_run2a_5_7_batch_2000.onnx,vnnlib/prop_2.vnnlib,sat
acasxu_2023,onnx/ACASXU_run2a_5_7_batch_2000.onnx,vnnlib/prop_3.vnnlib,unsat
acasxu_2023,onnx/ACASXU_run2a_5_7_batch_2000.onnx,vnnlib/prop_4.vnnlib,unsat
acasxu_2023,onnx/ACASXU_run2a_5_8_batch_2000.onnx,vnnlib/prop_1.vnnlib,unsat
acasxu_2023,onnx/ACASXU_run2a_5_8_batch_2000.onnx,vnnlib/prop_2.vnnlib,sat
acasxu_2023,onnx/ACASXU_run2a_5_8_batch_2000.onnx,vnnlib/prop_3.vnnlib,unsat
acasxu_2023,onnx/ACASXU_run2a_5_8_batch_2000.onnx,vnnlib/prop_4.vnnlib,unsat
acasxu_2023,onnx/ACASXU_run2a_5_9_batch_2000.onnx,vnnlib/prop_1.vnnlib,unsat
acasxu_2023,onnx/ACASXU_run2a_5_9_batch_2000.onnx,vnnlib/prop_2.vnnlib,sat
acasxu_2023,onnx/ACASXU_run2a_5_9_batch_2000.onnx,vnnlib/prop_3.vnnlib,unsat
acasxu_2023,onnx/ACASXU_run2a_5_9_batch_2000.onnx,vnnlib/prop_4.vnnlib,unsat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img13.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img83.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img104.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img121.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img132.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img155.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img172.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img189.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img195.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img213.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img244.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img245.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img285.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img294.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img319.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img326.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img336.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img418.vnnlib,sat
cora,onnx/cifar10-point.onnx,vnnlib/cifar10-img423.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img13.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img83.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img104.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img121.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img155.vnnlib,unsat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img172.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img189.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img195.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img213.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img244.vnnlib,unsat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img245.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img285.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img294.vnnlib,unsat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img319.vnnlib,unsat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img326.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img336.vnnlib,sat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img361.vnnlib,unsat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img418.vnnlib,unsat
cora,onnx/cifar10-set.onnx,vnnlib/cifar10-img423.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img13.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img83.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img104.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img121.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img132.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img155.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img172.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img213.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img244.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img245.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img285.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img294.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img319.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img326.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img336.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img418.vnnlib,sat
cora,onnx/cifar10-trades.onnx,vnnlib/cifar10-img423.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img0.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img1.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img2.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img3.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img4.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img6.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img7.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img8.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img9.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img10.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img11.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img12.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img13.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img14.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img15.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img16.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img17.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img18.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img19.vnnlib,sat
cora,onnx/mnist-point.onnx,vnnlib/mnist-img20.vnnlib,sat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img0.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img1.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img2.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img3.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img4.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img6.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img7.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img8.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img9.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img10.vnnlib,sat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img11.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img12.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img13.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img14.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img15.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img16.vnnlib,sat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img17.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img18.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img19.vnnlib,unsat
cora,onnx/mnist-set.onnx,vnnlib/mnist-img20.vnnlib,unsat
cora,onnx/mnist-trades.onnx,vnnlib/mnist-img10.vnnlib,sat
cora,onnx/mnist-trades.onnx,vnnlib/mnist-img11.vnnlib,sat
cora,onnx/mnist-trades.onnx,vnnlib/mnist-img15.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img84.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img98.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img187.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img273.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img310.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img410.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img414.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img489.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img678.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img737.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img746.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img748.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img784.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img836.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img842.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img1055.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img1111.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img1184.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img1282.vnnlib,sat
cora,onnx/svhn-point.onnx,vnnlib/svhn-img1290.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img84.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img98.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img187.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img273.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img310.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img410.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img414.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img489.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img678.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img737.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img746.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img748.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img784.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img836.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img842.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img1055.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img1111.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img1184.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img1282.vnnlib,sat
cora,onnx/svhn-set.onnx,vnnlib/svhn-img1290.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img84.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img98.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img187.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img273.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img310.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img410.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img414.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img489.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img678.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img737.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img746.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img748.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img784.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img836.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img842.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img1055.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img1111.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img1184.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img1282.vnnlib,sat
cora,onnx/svhn-trades.onnx,vnnlib/svhn-img1290.vnnlib,sat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index2101_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index1132_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index6849_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index392_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index3973_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index9431_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index776_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index9586_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index5043_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index9192_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index9181_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index9919_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index5529_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index3617_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index9983_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index4817_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index552_delta0.13.vnnlib,sat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index4992_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index6690_delta0.13.vnnlib,sat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index3234_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index3087_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index8859_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index5661_delta0.13.vnnlib,sat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index8688_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index730_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index2453_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index2890_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index8291_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index8966_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index2523_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index7291_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index3392_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index1166_delta0.13.vnnlib,sat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index5799_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index8577_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index7805_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index8347_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index4164_delta0.13.vnnlib,sat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index5445_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index673_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index727_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index5124_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index8686_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index8550_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index7646_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index3927_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index9165_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index3624_delta0.13.vnnlib,unsat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index4881_delta0.13.vnnlib,sat
dist_shift_2023,onnx/mnist_concat.onnx,vnnlib/index8899_delta0.13.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_0_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_1_0.03.vnnlib,sat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_2_0.03.vnnlib,sat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_3_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_4_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_5_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_6_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_7_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_8_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_9_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_10_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_11_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_12_0.03.vnnlib,sat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_13_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_14_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_0_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_1_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_2_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_3_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_4_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_5_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_6_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_7_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_8_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_9_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_10_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_11_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_12_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_13_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x2.onnx,vnnlib/prop_14_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_0_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_1_0.03.vnnlib,sat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_2_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_3_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_4_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_5_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_6_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_7_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_8_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_9_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_10_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_11_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_12_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_13_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_14_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_0_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_1_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_3_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_4_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_5_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_6_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_7_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_8_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_9_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_10_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_11_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_12_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_13_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x4.onnx,vnnlib/prop_14_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_0_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_1_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_2_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_3_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_4_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_5_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_6_0.03.vnnlib,sat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_7_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_8_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_9_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_10_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_11_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_12_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_13_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_14_0.03.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_0_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_1_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_3_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_4_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_5_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_6_0.05.vnnlib,sat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_8_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_10_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_11_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_12_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_13_0.05.vnnlib,unsat
mnist_fc,onnx/mnist-net_256x6.onnx,vnnlib/prop_14_0.05.vnnlib,unsat
